"PlayerID","Age","Gender","PlayTimeHours","InGamePurchases","GameDifficulty","SessionsPerWeek","AvgSessionDurationMinutes","PlayerLevel","AchievementsUnlocked","Location_USA","Location_Europe","Location_Asia","Location_Other","Genre_Strategy","Genre_Sports","Genre_Action","Genre_RPG","Genre_Simulation","EngagementLevel"
25434,17,0,0.374376294,0,0,3,76,89,47,1,0,0,0,0,0,0,0,1,1
25435,41,0,10.60476006,1,0,15,115,72,12,1,0,0,0,0,1,0,0,0,2
25436,33,0,15.80787982,0,0,16,126,99,43,0,0,1,0,0,0,0,0,1,2
25437,36,1,4.507461611,0,2,11,147,25,11,1,0,0,0,0,0,0,1,0,2
25438,15,0,3.597373988,0,0,4,77,10,14,0,1,0,0,0,0,1,0,0,0
25439,19,1,21.73975206,0,0,6,139,9,24,1,0,0,0,0,1,0,0,0,1
25440,47,1,19.68146217,0,2,1,138,58,49,1,0,0,0,1,0,0,0,0,0
25441,33,1,6.13325125,0,0,18,147,67,15,0,1,0,0,0,1,0,0,0,2
25442,20,0,20.0382621,0,1,8,116,91,45,0,0,1,0,0,0,1,0,0,1
25443,29,1,21.26823294,0,0,19,115,97,3,1,0,0,0,0,0,1,0,0,2
25444,47,1,2.751365179,0,0,13,155,55,0,0,1,0,0,0,0,0,0,1,2
25445,38,1,18.05612926,0,1,13,128,84,47,0,1,0,0,1,0,0,0,0,2
25446,41,1,12.56188263,1,2,15,76,89,31,1,0,0,0,1,0,0,0,0,1
25447,25,0,17.45403922,0,2,4,106,11,4,1,0,0,0,1,0,0,0,0,1
25448,37,1,17.08828737,0,0,13,40,89,44,0,1,0,0,0,0,1,0,0,1
25449,47,1,11.09975184,1,0,4,81,91,24,0,0,0,1,0,0,0,0,1,1
25450,43,0,0.389079933,1,2,16,21,37,38,0,0,0,1,0,0,0,1,0,1
25451,45,0,15.9897675,0,2,19,34,34,28,0,1,0,0,0,0,0,0,1,1
25452,15,0,14.20718955,1,1,5,128,88,15,0,1,0,0,0,0,0,1,0,1
25453,48,0,11.70139364,0,1,8,48,35,40,0,1,0,0,0,0,1,0,0,1
25454,32,1,16.59843005,0,1,16,60,68,3,0,0,1,0,0,1,0,0,0,1
25455,32,1,13.55493845,0,0,0,21,92,11,1,0,0,0,0,0,0,1,0,0
25456,20,0,8.442164708,0,0,6,38,53,35,0,0,1,0,0,1,0,0,0,0
25457,15,1,19.06342139,1,2,6,102,90,38,0,1,0,0,0,1,0,0,0,0
25458,44,0,17.77189125,0,2,17,75,40,28,1,0,0,0,0,0,0,0,1,1
25459,18,0,14.00555465,0,0,1,37,12,42,0,0,1,0,0,0,0,0,1,0
25460,46,0,12.38040745,0,2,8,166,56,41,1,0,0,0,0,0,0,1,0,2
25461,24,0,15.48884475,1,0,13,113,16,11,0,0,0,1,0,1,0,0,0,2
25462,19,1,14.68301871,0,0,19,142,51,31,1,0,0,0,0,0,1,0,0,2
25463,23,0,4.969522087,0,0,18,95,32,14,0,0,1,0,0,0,0,0,1,2
25464,19,0,3.895220501,1,2,5,106,18,12,1,0,0,0,1,0,0,0,0,1
25465,25,0,6.106521834,1,0,15,144,89,31,0,1,0,0,0,0,1,0,0,0
25466,49,1,8.641901074,0,0,0,130,27,20,1,0,0,0,0,0,1,0,0,0
25467,41,1,20.61827122,0,2,4,150,59,25,1,0,0,0,0,0,0,1,0,1
25468,18,1,2.653914215,0,2,16,51,9,43,0,0,1,0,1,0,0,0,0,1
25469,24,0,16.08192896,0,0,3,57,86,42,0,1,0,0,1,0,0,0,0,1
25470,47,1,2.741283023,0,1,5,162,56,26,0,1,0,0,1,0,0,0,0,1
25471,22,1,8.968607048,0,2,18,170,35,21,0,0,1,0,0,0,0,0,1,2
25472,38,1,9.538991815,0,0,11,147,70,14,0,1,0,0,1,0,0,0,0,2
25473,47,0,17.19854788,0,1,14,10,5,43,0,1,0,0,0,0,1,0,0,0
25474,33,1,21.38615907,0,0,3,142,30,37,0,0,1,0,0,0,0,1,0,1
25475,16,0,15.34080457,0,0,16,41,5,27,1,0,0,0,0,0,0,0,1,1
25476,25,0,21.69575951,0,0,2,151,53,17,1,0,0,0,0,1,0,0,0,1
25477,49,1,9.07099474,0,0,1,36,42,22,0,1,0,0,1,0,0,0,0,0
25478,31,1,18.14128454,0,1,8,58,75,28,0,0,0,1,0,0,0,0,1,1
25479,17,0,13.77410177,0,0,13,32,63,23,0,1,0,0,0,0,0,1,0,1
25480,36,0,18.29070066,0,1,18,31,28,48,0,0,1,0,0,1,0,0,0,1
25481,49,0,16.31990971,1,0,4,151,14,19,0,1,0,0,0,0,1,0,0,1
25482,35,0,8.413440724,0,0,18,139,20,26,0,1,0,0,1,0,0,0,0,2
25483,39,1,13.13147519,0,0,12,167,21,1,1,0,0,0,1,0,0,0,0,2
25484,16,1,23.4672531,0,2,15,138,83,42,0,0,1,0,0,0,0,1,0,2
25485,15,1,15.63690833,0,0,17,155,86,21,0,1,0,0,0,0,0,0,1,2
25486,21,0,16.54855941,1,0,0,98,48,38,0,0,0,1,0,0,0,0,1,0
25487,34,1,5.409344342,0,0,1,117,24,14,1,0,0,0,0,1,0,0,0,0
25488,20,1,13.37404134,0,2,12,85,16,43,1,0,0,0,1,0,0,0,0,1
25489,35,0,6.257171103,0,0,16,68,5,11,1,0,0,0,0,0,0,1,0,1
25490,49,0,18.10053543,0,2,6,156,97,8,0,0,1,0,0,0,0,0,1,1
25491,22,1,17.64948754,0,2,12,135,65,30,0,0,1,0,1,0,0,0,0,2
25492,18,0,18.89472565,0,1,6,20,79,42,0,0,1,0,0,0,0,0,1,0
25493,30,1,0.052518777,0,0,2,41,51,38,0,1,0,0,0,0,1,0,0,0
25494,17,1,16.36651003,0,1,0,88,42,2,1,0,0,0,0,0,1,0,0,0
25495,21,1,4.271279243,0,0,15,162,2,47,0,1,0,0,1,0,0,0,0,2
25496,16,0,0.295338512,0,1,12,178,36,31,0,0,1,0,1,0,0,0,0,1
25497,15,0,19.50698267,1,0,19,29,2,39,1,0,0,0,1,0,0,0,0,1
25498,15,1,21.04407518,0,0,14,41,70,6,0,0,1,0,0,1,0,0,0,1
25499,21,1,20.54248618,0,1,17,157,64,38,1,0,0,0,0,0,0,1,0,2
25500,38,0,0.094283366,0,1,7,56,31,5,0,1,0,0,0,1,0,0,0,1
25501,19,1,0.696102303,0,0,15,164,19,34,1,0,0,0,0,0,1,0,0,2
25502,35,0,17.90711861,0,0,6,122,94,33,0,0,0,1,0,0,1,0,0,1
25503,42,0,21.2760343,0,0,17,37,81,31,0,1,0,0,0,0,1,0,0,1
25504,32,1,1.570706493,0,0,15,76,22,24,1,0,0,0,0,0,0,0,1,1
25505,38,0,17.33398385,0,2,16,134,39,2,1,0,0,0,0,0,1,0,0,2
25506,46,1,14.04519833,0,1,12,97,33,40,1,0,0,0,0,0,1,0,0,1
25507,47,0,10.04861595,0,1,9,24,76,47,0,1,0,0,0,0,0,0,1,1
25508,24,1,17.31949402,0,0,7,114,10,5,0,0,1,0,1,0,0,0,0,1
25509,23,1,20.40989587,0,2,4,124,41,13,0,0,0,1,0,0,0,1,0,1
25510,47,1,18.5362599,0,0,14,74,94,30,0,1,0,0,0,0,0,0,1,1
25511,47,1,14.42649625,0,2,16,13,25,45,0,1,0,0,0,1,0,0,0,0
25512,21,1,3.924983266,0,1,16,122,33,3,0,1,0,0,0,0,1,0,0,2
25513,18,1,2.320190062,0,0,18,16,15,28,0,0,0,1,0,0,0,1,0,0
25514,42,1,8.102925981,0,2,17,157,78,13,1,0,0,0,0,0,0,0,1,2
25515,37,1,8.313935508,0,0,5,126,17,46,0,1,0,0,0,0,0,0,1,1
25516,46,0,11.04252228,0,0,12,105,42,8,0,0,0,1,0,0,0,1,0,1
25517,30,1,7.450948364,0,0,9,12,53,36,1,0,0,0,0,0,0,1,0,0
25518,24,0,10.81115344,0,0,11,16,46,40,1,0,0,0,0,0,0,1,0,0
25519,28,1,23.89041061,0,0,18,114,69,3,0,0,1,0,0,1,0,0,0,2
25520,48,1,9.480172491,0,2,7,146,50,15,0,1,0,0,0,0,1,0,0,1
25521,38,0,8.377052841,1,0,0,116,45,44,1,0,0,0,0,0,0,0,1,0
25522,32,1,11.25769256,0,0,4,152,90,30,0,1,0,0,0,0,0,0,1,2
25523,30,1,17.13476639,1,1,2,35,30,5,0,1,0,0,0,0,0,1,0,0
25524,39,0,20.85696398,0,1,3,80,89,29,0,1,0,0,0,0,0,1,0,1
25525,22,1,8.825292191,0,2,1,67,62,6,1,0,0,0,0,0,0,1,0,0
25526,38,1,18.21073937,0,1,12,46,86,27,1,0,0,0,0,0,1,0,0,0
25527,34,0,1.059919987,1,1,15,67,37,10,0,1,0,0,1,0,0,0,0,1
25528,44,1,14.199745,0,0,5,174,35,0,0,1,0,0,0,1,0,0,0,1
25529,34,1,20.3052122,0,2,15,140,8,15,0,1,0,0,0,1,0,0,0,2
25530,32,1,4.339786257,0,2,3,77,38,47,1,0,0,0,0,0,0,0,1,0
25531,18,1,14.44255534,0,2,13,74,64,22,1,0,0,0,1,0,0,0,0,1
25532,20,1,23.06458234,0,0,10,97,17,30,1,0,0,0,0,0,1,0,0,1
25533,17,0,3.384462854,1,0,12,60,6,39,0,1,0,0,0,1,0,0,0,1
25534,32,1,20.80419351,0,2,4,152,20,7,0,0,1,0,0,0,0,1,0,1
25535,32,1,17.59545351,0,1,9,56,92,9,1,0,0,0,0,0,0,1,0,1
25536,37,1,7.698268471,1,1,16,79,83,21,0,0,1,0,0,0,0,0,1,1
25537,49,1,19.64220266,1,1,3,134,84,15,1,0,0,0,0,1,0,0,0,1
25538,20,1,16.9493747,0,2,16,88,28,12,0,0,1,0,0,1,0,0,0,1
25539,40,1,17.33664719,0,1,9,151,41,41,0,0,1,0,0,1,0,0,0,2
25540,35,0,20.50311507,0,1,14,86,51,18,0,0,1,0,0,0,0,0,1,1
25541,38,0,7.664796578,0,1,17,134,97,16,0,0,1,0,0,0,0,0,1,2
25542,29,1,21.79672221,0,0,4,34,5,25,1,0,0,0,0,0,0,0,1,0
25543,41,1,5.062787692,0,0,1,34,17,30,1,0,0,0,0,0,1,0,0,0
25544,46,0,6.815737492,0,0,8,165,16,21,1,0,0,0,0,0,0,0,1,1
25545,26,0,9.036326893,0,2,11,79,93,32,0,1,0,0,0,1,0,0,0,1
25546,19,1,16.68543997,1,1,7,168,15,1,1,0,0,0,0,1,0,0,0,1
25547,21,1,1.793483536,0,2,2,81,74,26,0,1,0,0,0,0,1,0,0,0
25548,36,1,6.043865895,0,0,19,115,74,9,0,1,0,0,0,0,0,1,0,2
25549,41,1,10.23555069,1,1,18,79,98,32,0,1,0,0,0,1,0,0,0,2
25550,29,1,8.482557984,0,0,12,27,24,0,0,0,1,0,0,0,0,1,0,0
25551,49,0,22.81931201,0,1,7,28,25,12,1,0,0,0,0,0,0,0,1,0
25552,40,1,3.821711445,0,0,16,96,66,49,0,0,1,0,0,0,0,1,0,2
25553,37,1,1.376258954,0,0,14,54,71,4,1,0,0,0,0,1,0,0,0,1
25554,27,0,10.38627768,0,0,2,83,95,30,0,1,0,0,0,0,1,0,0,0
25555,40,1,3.23111828,0,1,13,31,44,17,0,0,1,0,1,0,0,0,0,1
25556,17,1,12.26208431,0,0,2,157,47,5,0,1,0,0,0,0,0,1,0,0
25557,43,0,1.236280717,1,0,0,55,39,27,0,0,1,0,0,0,0,1,0,0
25558,16,1,22.13969326,0,1,0,160,41,8,0,1,0,0,1,0,0,0,0,0
25559,42,0,7.147326356,0,0,13,177,67,36,0,0,1,0,0,0,0,1,0,2
25560,37,1,7.806059544,1,0,12,129,49,38,0,0,0,1,0,0,0,1,0,2
25561,20,1,11.51397818,0,2,4,162,20,18,0,0,1,0,0,0,0,1,0,1
25562,25,0,6.089948378,0,0,12,79,45,6,1,0,0,0,0,0,0,0,1,1
25563,48,1,6.282346619,1,2,0,176,34,17,1,0,0,0,0,0,0,0,1,0
25564,31,0,20.71850666,0,1,10,32,40,14,0,1,0,0,0,0,0,1,0,1
25565,17,1,21.17276641,1,2,1,149,86,11,0,0,0,1,1,0,0,0,0,0
25566,48,1,1.362104629,0,1,17,13,92,31,0,1,0,0,0,0,0,1,0,1
25567,36,0,5.001524254,0,0,11,21,30,46,1,0,0,0,0,0,0,1,0,2
25568,43,0,12.49710638,0,1,9,38,11,31,0,0,0,1,1,0,0,0,0,1
25569,43,0,23.87700194,0,0,8,88,67,20,0,0,1,0,0,1,0,0,0,1
25570,19,1,22.80080992,0,1,4,22,66,4,0,0,1,0,0,0,0,0,1,0
25571,24,0,17.83159196,0,1,0,142,18,1,1,0,0,0,1,0,0,0,0,0
25572,24,1,10.89775675,0,0,5,113,30,15,1,0,0,0,0,0,1,0,0,1
25573,23,0,21.18391855,0,2,3,32,47,33,0,1,0,0,0,0,0,1,0,0
25574,35,1,13.46859152,1,1,5,43,69,42,0,0,1,0,0,0,0,1,0,2
25575,27,1,3.038685402,0,1,19,40,10,45,1,0,0,0,0,0,1,0,0,1
25576,24,1,7.685039213,0,0,1,162,98,42,1,0,0,0,0,1,0,0,0,1
25577,25,1,21.78082154,0,2,9,96,55,26,0,1,0,0,1,0,0,0,0,1
25578,18,0,23.46102347,0,1,6,85,85,33,0,1,0,0,0,1,0,0,0,1
25579,45,1,20.65630121,1,1,10,171,39,35,0,0,1,0,0,0,1,0,0,2
25580,48,0,7.518657992,1,0,16,119,46,12,0,0,0,1,0,0,0,1,0,2
25581,49,1,20.92613041,0,1,12,98,78,38,1,0,0,0,0,0,0,1,0,1
25582,47,1,0.987423116,0,2,16,119,49,8,1,0,0,0,0,0,1,0,0,2
25583,22,1,18.45620922,0,1,3,100,6,13,0,0,1,0,0,0,1,0,0,0
25584,46,0,22.59831895,0,1,5,77,79,14,1,0,0,0,0,0,1,0,0,0
25585,47,0,6.376626326,0,1,1,102,57,33,1,0,0,0,0,1,0,0,0,0
25586,22,1,0.347485216,0,2,16,173,39,30,0,1,0,0,0,0,0,1,0,2
25587,28,1,19.40974944,0,1,15,110,75,41,0,1,0,0,0,0,0,0,1,2
25588,48,1,7.399454133,0,0,17,37,91,1,0,0,1,0,1,0,0,0,0,1
25589,22,0,3.712111968,0,0,9,103,82,36,1,0,0,0,0,0,0,1,0,1
25590,21,0,2.938071124,1,1,2,118,91,8,0,1,0,0,0,0,0,0,1,0
25591,27,1,0.956625086,1,1,3,61,18,26,0,1,0,0,0,0,1,0,0,0
25592,35,1,22.68180427,1,1,19,16,86,1,0,1,0,0,1,0,0,0,0,0
25593,46,0,16.55776436,1,2,11,118,11,40,1,0,0,0,0,0,0,1,0,1
25594,25,1,9.865213474,1,2,12,154,46,27,1,0,0,0,1,0,0,0,0,2
25595,28,0,17.25123623,0,0,14,109,94,22,0,1,0,0,0,1,0,0,0,2
25596,25,1,17.01072874,0,0,4,25,96,13,1,0,0,0,1,0,0,0,0,0
25597,16,0,19.67590859,0,1,10,61,93,46,1,0,0,0,0,0,0,1,0,1
25598,48,1,6.398634876,0,0,8,89,31,8,0,1,0,0,0,0,1,0,0,1
25599,31,1,19.24134257,0,0,1,25,73,6,0,1,0,0,0,0,1,0,0,0
25600,28,1,2.930390398,0,0,19,86,98,46,1,0,0,0,1,0,0,0,0,2
25601,39,1,6.397795876,0,1,7,85,60,31,0,1,0,0,0,0,0,1,0,1
25602,41,1,22.01005193,0,1,14,138,40,37,1,0,0,0,0,0,1,0,0,2
25603,22,1,7.477194318,0,1,11,68,27,32,1,0,0,0,1,0,0,0,0,1
25604,31,0,21.90331412,0,1,5,24,52,25,0,0,1,0,0,0,0,1,0,0
25605,19,0,12.64048312,0,0,2,147,15,5,0,0,1,0,0,0,1,0,0,0
25606,26,1,8.316880588,0,2,9,116,85,8,0,0,1,0,0,1,0,0,0,1
25607,32,1,10.52926899,1,0,0,125,14,10,1,0,0,0,0,0,0,0,1,0
25608,40,1,0.813221661,0,1,12,68,9,19,0,1,0,0,1,0,0,0,0,1
25609,45,0,7.915409613,1,2,1,150,6,27,1,0,0,0,0,0,0,1,0,0
25610,20,0,2.712026847,1,2,11,59,47,39,1,0,0,0,0,0,0,1,0,1
25611,29,1,20.31847194,0,0,7,67,67,18,1,0,0,0,0,0,1,0,0,1
25612,40,0,21.02871921,1,0,17,19,46,27,0,0,0,1,0,1,0,0,0,1
25613,26,0,19.1429887,0,1,4,99,13,3,0,0,0,1,1,0,0,0,0,1
25614,28,1,0.886313042,1,0,15,11,29,43,0,1,0,0,0,0,0,0,1,1
25615,15,1,2.122795287,0,1,4,157,75,11,0,0,1,0,0,0,1,0,0,1
25616,31,0,9.772468026,1,0,2,32,53,6,1,0,0,0,1,0,0,0,0,0
25617,47,1,10.33520313,1,1,19,70,71,3,0,1,0,0,1,0,0,0,0,1
25618,43,1,23.19142198,1,0,3,166,80,10,0,0,1,0,1,0,0,0,0,1
25619,45,1,17.41992937,0,0,3,48,56,34,0,1,0,0,0,0,0,1,0,0
25620,22,0,12.93546216,1,0,8,35,88,29,1,0,0,0,0,1,0,0,0,1
25621,44,1,13.56432991,1,0,3,116,30,26,1,0,0,0,0,0,0,1,0,1
25622,27,1,16.47545025,0,1,4,177,36,37,0,0,1,0,0,0,1,0,0,1
25623,30,0,16.10503496,0,1,0,76,24,8,0,0,1,0,0,0,0,0,1,0
25624,16,0,23.66046882,0,2,0,162,45,20,1,0,0,0,1,0,0,0,0,0
25625,32,1,23.62479285,0,1,17,176,38,24,0,1,0,0,0,0,1,0,0,2
25626,49,1,21.44314875,0,2,9,44,71,7,1,0,0,0,0,1,0,0,0,1
25627,33,1,17.16920991,0,0,15,12,83,16,1,0,0,0,0,0,0,1,0,0
25628,27,0,13.36037521,1,2,2,47,10,3,1,0,0,0,0,1,0,0,0,0
25629,18,1,2.482273846,0,1,17,160,64,34,0,1,0,0,0,1,0,0,0,2
25630,33,0,23.87152173,1,0,0,168,26,29,0,0,1,0,0,0,1,0,0,0
25631,39,1,19.30977608,0,0,16,101,16,6,0,0,1,0,0,0,1,0,0,2
25632,45,1,18.46100169,0,1,2,22,31,20,0,1,0,0,0,0,1,0,0,0
25633,18,1,13.59021017,0,0,16,45,30,0,0,1,0,0,0,1,0,0,0,1
25634,21,1,2.877861354,0,2,11,79,33,38,1,0,0,0,1,0,0,0,0,1
25635,30,1,2.774639766,1,2,11,147,89,32,1,0,0,0,0,0,1,0,0,2
25636,19,1,12.83681279,0,0,11,117,69,39,1,0,0,0,0,0,0,1,0,2
25637,37,0,11.08051075,0,0,14,10,93,31,0,1,0,0,0,0,1,0,0,0
25638,46,0,16.74327472,1,1,19,119,59,9,1,0,0,0,0,0,0,1,0,2
25639,38,1,20.73161936,0,2,3,22,14,30,1,0,0,0,0,0,1,0,0,0
25640,39,0,0.407259723,0,2,11,163,19,39,0,1,0,0,0,0,1,0,0,2
25641,42,0,14.11451618,0,0,0,91,91,47,1,0,0,0,0,0,0,0,1,0
25642,33,1,10.85273648,0,0,17,30,23,2,0,1,0,0,1,0,0,0,0,1
25643,21,1,4.577082442,0,0,3,94,84,15,0,0,0,1,0,1,0,0,0,1
25644,31,0,7.163474628,0,0,8,96,17,11,0,0,1,0,0,0,0,1,0,1
25645,16,1,22.40509758,1,1,11,109,24,16,1,0,0,0,1,0,0,0,0,1
25646,30,1,17.644004,0,0,6,83,58,24,1,0,0,0,0,0,0,0,1,1
25647,32,1,21.81987223,0,0,10,10,16,33,1,0,0,0,0,0,0,0,1,0
25648,15,1,8.088109139,0,0,15,44,79,5,1,0,0,0,0,0,1,0,0,1
25649,17,1,6.721023093,0,0,8,50,4,16,1,0,0,0,0,0,0,1,0,1
25650,35,1,6.229962312,0,1,13,133,84,46,1,0,0,0,1,0,0,0,0,2
25651,44,0,12.55650441,0,0,15,113,37,7,1,0,0,0,0,0,0,1,0,2
25652,25,1,15.61179917,1,0,9,16,91,1,0,1,0,0,0,0,0,1,0,0
25653,36,1,17.78571527,0,0,18,71,9,47,0,1,0,0,0,1,0,0,0,1
25654,39,1,3.327927035,0,0,7,119,15,11,0,1,0,0,0,0,1,0,0,1
25655,17,0,6.018614867,0,2,4,40,34,1,0,1,0,0,0,0,0,0,1,0
25656,44,1,8.582466929,0,1,7,76,52,35,1,0,0,0,0,1,0,0,0,1
25657,38,1,0.739114933,0,1,5,62,9,15,0,1,0,0,0,0,0,0,1,1
25658,37,1,17.22710405,1,0,4,146,24,19,0,0,0,1,1,0,0,0,0,1
25659,22,1,3.605844781,0,0,12,157,1,27,1,0,0,0,0,1,0,0,0,2
25660,18,1,9.494349171,0,1,17,145,81,29,1,0,0,0,0,0,0,0,1,2
25661,45,0,23.07120059,0,0,0,108,30,35,0,0,1,0,0,0,0,1,0,0
25662,43,0,16.31000833,0,2,16,155,34,37,0,0,1,0,0,0,0,1,0,2
25663,27,1,14.55134299,0,2,3,78,83,12,0,0,0,1,0,0,1,0,0,0
25664,23,1,1.630833696,0,1,12,63,45,10,1,0,0,0,0,0,0,0,1,1
25665,35,1,1.70191208,0,0,11,172,69,13,1,0,0,0,0,1,0,0,0,2
25666,17,1,15.40039321,0,2,19,128,25,11,0,0,0,1,1,0,0,0,0,2
25667,39,0,7.576224827,0,0,10,94,64,5,1,0,0,0,0,0,0,1,0,1
25668,39,1,7.138409929,1,1,11,74,16,35,1,0,0,0,0,1,0,0,0,2
25669,26,1,8.075647554,0,0,12,167,98,18,0,1,0,0,0,0,1,0,0,2
25670,43,1,15.46242533,0,1,13,105,87,6,0,1,0,0,0,0,1,0,0,1
25671,25,1,3.674919107,0,0,2,13,41,16,0,0,1,0,1,0,0,0,0,0
25672,25,0,22.72872496,1,1,16,161,68,38,0,1,0,0,0,0,0,1,0,2
25673,40,1,22.97112292,0,0,14,97,1,29,0,1,0,0,0,0,0,0,1,1
25674,28,0,16.78589928,1,0,9,171,17,3,1,0,0,0,0,0,0,0,1,2
25675,30,0,23.00877616,0,0,10,102,10,24,0,0,0,1,0,0,0,1,0,1
25676,24,1,8.716406491,0,0,0,117,81,8,0,1,0,0,1,0,0,0,0,0
25677,45,0,4.44879358,1,0,16,14,9,27,0,1,0,0,1,0,0,0,0,0
25678,45,1,4.379730474,0,2,18,173,87,3,0,1,0,0,0,0,1,0,0,2
25679,24,1,12.85958102,0,0,14,68,16,40,0,0,1,0,0,0,0,0,1,1
25680,40,0,4.49362559,0,0,2,56,48,11,0,1,0,0,0,0,1,0,0,0
25681,34,1,4.421673038,0,0,11,136,1,9,1,0,0,0,0,0,0,0,1,2
25682,23,1,20.81817448,0,0,15,108,26,43,0,1,0,0,0,1,0,0,0,2
25683,29,0,8.52431874,0,2,3,170,8,43,0,0,1,0,0,1,0,0,0,1
25684,23,0,17.0258156,0,2,0,24,59,42,0,1,0,0,1,0,0,0,0,0
25685,21,1,22.17631469,0,0,9,21,97,8,0,0,0,1,0,0,0,0,1,1
25686,40,0,6.745586272,0,2,4,152,5,44,0,0,1,0,1,0,0,0,0,1
25687,38,0,11.23718274,0,1,16,176,70,17,0,1,0,0,0,0,1,0,0,2
25688,26,1,16.02955211,0,1,10,142,41,37,0,0,1,0,0,0,1,0,0,2
25689,34,1,4.644492109,0,1,17,41,34,0,0,1,0,0,0,0,1,0,0,1
25690,28,0,14.39022356,0,2,16,23,95,38,1,0,0,0,0,0,1,0,0,1
25691,36,0,23.59985776,0,0,8,155,34,19,0,1,0,0,0,1,0,0,0,1
25692,30,1,23.35104744,0,0,14,39,92,39,1,0,0,0,1,0,0,0,0,1
25693,43,1,15.7125513,0,0,13,10,34,44,1,0,0,0,0,0,0,0,1,0
25694,46,0,9.653270677,0,2,12,111,76,13,1,0,0,0,0,0,0,0,1,0
25695,33,1,5.312653386,0,0,2,175,27,9,1,0,0,0,1,0,0,0,0,1
25696,49,0,20.37285504,0,1,1,107,83,44,0,0,1,0,1,0,0,0,0,1
25697,46,1,15.99558857,0,2,17,170,84,35,0,0,1,0,1,0,0,0,0,2
25698,34,0,19.33645275,0,0,8,64,90,3,0,1,0,0,1,0,0,0,0,1
25699,34,1,21.32707912,0,1,13,58,83,27,0,0,0,1,0,0,1,0,0,1
25700,22,0,23.21116214,0,1,11,30,39,44,1,0,0,0,0,0,0,1,0,1
25701,49,1,2.727458637,0,2,9,26,81,1,1,0,0,0,0,0,0,0,1,0
25702,27,1,10.13959973,0,0,12,93,58,9,0,0,0,1,0,0,0,0,1,1
25703,20,0,14.53097425,0,0,3,30,55,39,0,1,0,0,0,0,0,0,1,0
25704,30,1,2.715588556,0,0,10,18,22,14,0,1,0,0,0,0,0,0,1,0
25705,19,1,2.553463489,1,1,6,12,85,20,0,0,1,0,0,1,0,0,0,0
25706,48,0,0.051828479,0,1,13,120,45,44,1,0,0,0,0,1,0,0,0,2
25707,20,1,15.67073726,0,2,16,51,11,12,0,1,0,0,1,0,0,0,0,1
25708,47,0,14.9054149,0,2,12,19,27,49,0,1,0,0,1,0,0,0,0,0
25709,29,1,10.56396006,1,0,5,69,6,26,1,0,0,0,0,1,0,0,0,1
25710,29,0,4.85742369,0,0,1,103,71,23,0,0,1,0,0,0,1,0,0,0
25711,28,1,7.383737817,0,2,6,15,61,0,1,0,0,0,1,0,0,0,0,0
25712,19,1,15.4673988,1,0,6,179,97,1,1,0,0,0,0,0,1,0,0,1
25713,40,0,10.56865339,1,0,2,129,72,46,1,0,0,0,0,1,0,0,0,1
25714,31,1,23.33945738,0,2,1,22,78,42,1,0,0,0,0,0,1,0,0,0
25715,30,0,15.8325475,0,1,15,178,81,7,0,0,1,0,0,0,1,0,0,2
25716,49,0,12.10246249,0,1,4,29,93,49,1,0,0,0,0,0,1,0,0,1
25717,37,0,0.937144513,1,1,7,102,9,45,0,0,0,1,1,0,0,0,0,1
25718,27,1,16.38831396,0,0,19,55,21,40,1,0,0,0,0,0,1,0,0,1
25719,47,1,13.66269566,0,0,6,86,60,15,0,0,1,0,1,0,0,0,0,1
25720,43,1,15.19173501,0,2,14,135,96,10,1,0,0,0,0,0,0,1,0,2
25721,48,1,9.375103084,0,1,5,17,37,21,1,0,0,0,0,0,1,0,0,0
25722,48,1,12.60768869,0,1,11,121,2,26,0,1,0,0,0,0,0,1,0,1
25723,41,0,22.14963591,1,0,6,69,25,44,1,0,0,0,0,0,1,0,0,1
25724,29,1,5.190736637,0,0,2,66,36,0,0,1,0,0,0,0,0,1,0,0
25725,23,0,5.046764341,0,0,13,175,41,31,0,1,0,0,0,1,0,0,0,2
25726,40,1,0.642527861,0,2,6,86,31,34,0,0,0,1,0,0,0,1,0,1
25727,17,1,7.792102096,0,0,15,106,74,13,0,0,0,1,0,0,0,1,0,2
25728,19,1,20.1422997,0,2,9,12,4,8,0,1,0,0,0,0,0,0,1,0
25729,34,1,6.153153644,0,1,1,179,1,36,1,0,0,0,0,0,0,1,0,0
25730,34,0,20.21854708,1,1,1,49,70,49,1,0,0,0,0,0,0,1,0,0
25731,19,0,13.52480181,0,1,16,75,34,5,1,0,0,0,1,0,0,0,0,1
25732,24,0,4.387523567,0,0,4,126,45,21,1,0,0,0,0,0,1,0,0,1
25733,30,0,3.113222596,1,1,10,172,6,22,0,0,0,1,0,0,0,0,1,2
25734,39,1,16.43963237,0,1,18,86,19,23,1,0,0,0,1,0,0,0,0,2
25735,39,1,5.507295637,0,1,0,118,23,24,0,1,0,0,0,0,0,0,1,0
25736,44,1,22.3028911,0,0,0,178,5,42,0,0,0,1,0,0,1,0,0,0
25737,28,0,19.50984361,0,1,7,36,72,28,1,0,0,0,0,0,0,1,0,1
25738,36,1,19.66989431,1,1,12,45,48,34,0,0,1,0,0,0,1,0,0,1
25739,42,1,1.171868435,0,0,5,92,3,28,0,1,0,0,0,0,0,1,0,1
25740,44,1,5.799918586,0,0,12,150,66,41,0,0,1,0,0,0,0,0,1,2
