"PlayerID","Age","Gender","PlayTimeHours","InGamePurchases","GameDifficulty","SessionsPerWeek","AvgSessionDurationMinutes","PlayerLevel","AchievementsUnlocked","Location_USA","Location_Europe","Location_Asia","Location_Other","Genre_Strategy","Genre_Sports","Genre_Action","Genre_RPG","Genre_Simulation","EngagementLevel"
12331,48,1,22.55097989,0,0,0,63,39,18,0,1,0,0,1,0,0,0,0,0
12332,39,0,15.1943973,0,0,9,55,32,44,1,0,0,0,0,0,0,0,1,1
12333,49,0,8.452532702,0,0,3,142,21,20,0,1,0,0,0,0,0,1,0,1
12334,30,1,20.48996278,0,0,7,128,79,31,1,0,0,0,0,1,0,0,0,1
12335,16,1,12.6413744,0,0,12,67,82,35,0,0,1,0,0,0,1,0,0,1
12336,38,0,2.648138898,0,1,0,155,17,1,0,0,1,0,0,0,0,0,1,0
12337,24,1,18.28501981,1,1,18,115,79,11,1,0,0,0,1,0,0,0,0,2
12338,36,0,20.21525433,0,0,12,173,92,17,1,0,0,0,0,0,0,1,0,2
12339,40,0,1.153719861,0,0,12,80,99,7,0,1,0,0,0,0,0,0,1,1
12340,41,1,2.773320255,0,0,9,11,79,25,0,1,0,0,0,0,0,0,1,0
12341,43,0,5.407993401,0,0,18,159,3,29,0,0,1,0,0,0,0,0,1,2
12342,34,1,3.472107452,1,0,7,105,52,45,0,0,1,0,0,0,0,0,1,1
12343,41,0,16.95199821,1,0,15,78,68,21,1,0,0,0,0,0,0,1,0,1
12344,34,1,2.182603219,0,1,4,117,58,4,1,0,0,0,0,0,0,1,0,1
12345,33,1,2.293133566,0,0,19,82,99,28,0,1,0,0,0,1,0,0,0,1
12346,34,1,23.91044588,0,2,4,85,51,46,0,0,1,0,0,0,0,1,0,1
12347,49,0,13.06343446,0,2,12,11,8,32,0,0,1,0,0,0,0,1,0,0
12348,16,1,9.301401466,0,1,13,143,28,40,1,0,0,0,0,0,1,0,0,2
12349,44,1,8.141822698,0,0,13,76,42,9,0,0,0,1,0,0,1,0,0,1
12350,48,1,11.00053855,0,1,12,106,77,17,1,0,0,0,1,0,0,0,0,1
12351,36,1,6.27370523,0,0,1,24,42,26,1,0,0,0,0,1,0,0,0,0
12352,17,0,22.31549655,0,2,1,49,19,45,1,0,0,0,0,1,0,0,0,0
12353,20,1,22.42907196,0,1,18,168,98,33,1,0,0,0,1,0,0,0,0,2
12354,29,0,23.13850184,0,2,10,43,38,13,0,0,1,0,0,0,1,0,0,0
12355,41,0,21.91876956,0,0,11,31,63,7,1,0,0,0,0,0,0,1,0,1
12356,24,0,22.39945003,1,0,5,150,31,16,0,1,0,0,0,1,0,0,0,1
12357,23,0,10.71162198,0,0,10,97,69,44,1,0,0,0,1,0,0,0,0,1
12358,47,1,6.683647939,0,0,6,169,53,27,1,0,0,0,0,0,0,1,0,1
12359,46,1,8.517624418,1,0,12,69,93,26,0,0,0,1,0,1,0,0,0,1
12360,20,0,18.27295778,1,2,13,93,81,29,0,0,1,0,0,0,0,1,0,1
12361,16,0,3.258333854,0,2,1,116,36,1,1,0,0,0,0,0,1,0,0,0
12362,43,1,0.1093652,0,0,15,63,99,4,0,1,0,0,1,0,0,0,0,1
12363,18,0,17.02451362,0,2,18,56,89,24,0,0,1,0,0,0,1,0,0,1
12364,15,0,12.33886376,0,2,10,87,73,6,0,0,1,0,0,0,1,0,0,1
12365,33,0,17.74105864,0,1,16,49,90,36,0,1,0,0,0,0,1,0,0,0
12366,40,0,15.2072034,0,1,14,17,89,9,0,1,0,0,0,0,0,0,1,0
12367,39,0,3.79309847,0,1,6,54,34,19,0,1,0,0,0,0,1,0,0,1
12368,24,0,15.64565571,1,0,11,136,63,45,1,0,0,0,0,0,0,1,0,2
12369,29,1,23.39508038,1,1,18,36,28,40,0,1,0,0,0,0,1,0,0,1
12370,36,0,14.09269598,0,0,14,48,69,21,0,1,0,0,0,0,0,0,1,1
12371,35,1,4.932292441,0,0,0,12,64,7,0,0,1,0,1,0,0,0,0,0
12372,36,1,4.342660255,0,0,10,69,87,20,1,0,0,0,0,1,0,0,0,2
12373,48,0,4.485848164,0,0,9,62,82,32,1,0,0,0,1,0,0,0,0,1
12374,44,0,16.88297091,0,1,15,106,63,4,1,0,0,0,1,0,0,0,0,2
12375,39,0,19.56719662,1,0,4,57,50,26,0,1,0,0,1,0,0,0,0,0
12376,42,1,3.766494547,0,1,9,72,50,24,0,1,0,0,0,0,1,0,0,1
12377,15,1,23.54600589,0,0,18,142,54,48,1,0,0,0,0,1,0,0,0,2
12378,18,1,15.93706308,0,0,14,47,47,26,0,1,0,0,0,0,0,1,0,1
12379,21,1,9.021237569,0,0,3,26,73,22,0,1,0,0,1,0,0,0,0,0
12380,23,0,7.217302766,0,0,11,65,94,7,1,0,0,0,0,0,1,0,0,2
12381,33,1,17.9507553,0,1,0,115,5,28,1,0,0,0,0,0,0,0,1,0
12382,15,1,12.56421072,1,0,4,165,93,24,0,0,1,0,1,0,0,0,0,1
12383,24,1,8.530397073,1,0,15,72,30,9,0,1,0,0,0,0,0,0,1,2
12384,23,0,2.878695084,0,1,18,43,34,10,0,0,1,0,0,0,1,0,0,1
12385,46,1,14.61901711,0,0,12,15,7,10,0,0,0,1,0,0,0,0,1,0
12386,46,0,11.68915797,0,0,8,134,84,3,1,0,0,0,1,0,0,0,0,1
12387,20,1,17.20152038,0,1,17,42,56,16,1,0,0,0,1,0,0,0,0,1
12388,31,1,23.59366363,0,1,2,169,97,49,0,1,0,0,0,0,0,0,1,1
12389,24,0,10.80196944,0,2,4,142,87,30,1,0,0,0,0,1,0,0,0,1
12390,41,1,23.32616492,0,0,16,164,74,4,0,0,1,0,1,0,0,0,0,2
12391,49,1,0.989536433,0,1,12,46,49,29,1,0,0,0,0,1,0,0,0,1
12392,35,0,13.85015064,1,1,1,15,31,24,1,0,0,0,0,1,0,0,0,0
12393,39,0,19.85600312,0,0,12,147,66,5,1,0,0,0,1,0,0,0,0,2
12394,42,0,4.905329462,0,0,15,71,24,2,0,0,0,1,0,1,0,0,0,1
12395,29,0,12.39393366,0,0,8,117,68,38,0,1,0,0,0,0,0,0,1,1
12396,18,1,19.6398748,0,1,2,124,50,27,0,0,1,0,0,0,1,0,0,0
12397,43,1,11.8906516,1,0,9,23,25,12,1,0,0,0,0,0,0,1,0,0
12398,23,1,14.05232639,0,0,16,112,36,32,1,0,0,0,1,0,0,0,0,1
12399,41,0,1.509171445,0,0,5,50,23,34,0,0,1,0,1,0,0,0,0,0
12400,40,0,20.87128651,0,1,10,27,38,14,0,1,0,0,1,0,0,0,0,0
12401,33,1,0.184022963,0,1,6,60,21,30,1,0,0,0,0,1,0,0,0,0
12402,42,1,12.28142242,0,1,14,51,39,36,0,1,0,0,1,0,0,0,0,1
12403,31,1,11.39101013,0,0,0,60,44,18,0,1,0,0,0,0,0,0,1,0
12404,34,0,2.038279516,1,1,6,49,40,8,1,0,0,0,0,0,1,0,0,0
12405,37,1,5.514569113,1,2,4,48,60,8,0,1,0,0,0,0,0,1,0,0
12406,46,0,17.44118241,0,2,5,124,43,34,1,0,0,0,0,1,0,0,0,1
12407,47,0,21.52451629,0,1,15,24,98,39,0,0,1,0,0,0,1,0,0,1
12408,19,0,4.033052468,0,0,16,101,47,32,0,1,0,0,1,0,0,0,0,2
12409,48,1,23.02933489,0,2,17,35,88,4,0,0,1,0,1,0,0,0,0,1
12410,25,0,4.298597875,0,0,8,143,96,18,0,1,0,0,1,0,0,0,0,1
12411,17,0,14.76609381,0,2,9,122,1,32,0,1,0,0,1,0,0,0,0,1
12412,47,1,15.63589446,0,0,6,96,56,16,0,0,1,0,0,0,0,1,0,1
12413,25,1,16.16139096,0,2,1,89,14,8,0,1,0,0,0,0,1,0,0,0
12414,30,0,18.21751516,0,0,15,94,73,0,0,1,0,0,0,1,0,0,0,1
12415,32,0,13.34994055,1,0,6,75,51,8,0,1,0,0,0,0,0,1,0,1
12416,44,1,0.657709835,0,2,5,160,76,21,0,1,0,0,0,1,0,0,0,1
12417,24,1,12.71475872,0,0,15,166,57,27,0,0,1,0,0,0,1,0,0,2
12418,32,1,19.99200261,0,0,0,156,45,31,0,1,0,0,1,0,0,0,0,0
12419,33,0,13.83660458,0,1,0,19,67,28,0,0,0,1,0,0,1,0,0,2
12420,27,0,3.763774767,1,0,3,92,84,19,0,0,1,0,1,0,0,0,0,1
12421,17,1,4.934226021,0,0,15,107,5,48,0,1,0,0,0,0,0,0,1,2
12422,24,1,11.90405517,0,1,18,79,52,34,0,0,1,0,0,0,0,1,0,2
12423,15,0,2.924822425,0,0,19,75,43,40,0,1,0,0,0,0,0,1,0,2
12424,41,0,3.090726312,0,0,2,171,40,43,0,0,1,0,0,0,0,0,1,1
12425,22,0,13.81506876,0,0,2,143,81,37,1,0,0,0,0,0,0,0,1,1
12426,31,0,22.86834987,0,0,17,176,99,38,1,0,0,0,0,1,0,0,0,0
12427,23,1,5.838817345,0,0,9,77,42,46,0,1,0,0,0,1,0,0,0,1
12428,20,0,11.21487784,0,1,0,117,83,48,1,0,0,0,0,1,0,0,0,0
12429,39,1,7.756628111,1,2,11,135,39,48,0,1,0,0,0,1,0,0,0,2
12430,42,0,17.62843548,1,0,11,166,3,26,1,0,0,0,1,0,0,0,0,2
12431,47,0,12.85401937,0,0,8,98,79,18,0,0,0,1,0,0,1,0,0,1
12432,23,0,14.33479182,0,2,1,154,43,21,0,1,0,0,0,0,0,1,0,0
12433,32,0,12.76627623,0,1,1,175,64,40,1,0,0,0,1,0,0,0,0,0
12434,35,1,19.48994528,1,0,10,66,52,0,0,1,0,0,0,1,0,0,0,1
12435,16,1,4.339198531,0,1,12,101,27,13,0,0,1,0,0,0,1,0,0,1
12436,29,1,20.42593899,0,0,7,86,21,6,0,0,1,0,0,0,1,0,0,1
12437,42,0,2.866145824,0,1,16,51,67,9,0,1,0,0,0,0,0,0,1,1
12438,32,0,14.50042374,0,2,9,58,16,38,1,0,0,0,1,0,0,0,0,1
12439,48,0,11.89315929,0,0,2,160,11,49,0,0,0,1,1,0,0,0,0,1
12440,36,0,9.332268563,0,0,11,149,81,5,0,0,0,1,0,0,0,1,0,2
12441,25,1,12.68806766,0,1,15,95,33,27,1,0,0,0,0,1,0,0,0,2
12442,27,1,6.253259979,1,0,11,141,54,31,1,0,0,0,0,1,0,0,0,1
12443,18,1,9.635945073,0,0,19,178,67,26,0,1,0,0,0,1,0,0,0,2
12444,36,0,0.859450238,1,2,14,43,80,46,0,1,0,0,1,0,0,0,0,1
12445,21,0,23.93874308,0,0,7,121,45,49,0,1,0,0,1,0,0,0,0,1
12446,38,1,2.170205935,0,0,7,118,38,47,1,0,0,0,0,0,1,0,0,1
12447,18,0,19.89112341,0,1,4,42,43,45,1,0,0,0,0,1,0,0,0,0
12448,42,1,8.504995265,0,1,6,110,11,21,0,1,0,0,0,1,0,0,0,2
12449,29,1,17.65447154,0,0,6,150,2,6,1,0,0,0,0,0,0,0,1,1
12450,15,1,8.206912007,0,0,17,143,77,5,1,0,0,0,0,0,1,0,0,2
12451,17,1,22.75403346,0,1,6,129,3,30,0,1,0,0,0,1,0,0,0,1
12452,28,0,3.53692275,1,1,16,63,59,44,1,0,0,0,0,0,0,1,0,2
12453,15,1,8.497256755,0,0,3,170,58,44,0,1,0,0,0,1,0,0,0,1
12454,35,1,23.49597978,0,0,14,92,22,12,0,0,1,0,1,0,0,0,0,1
12455,43,0,4.019309168,0,0,6,91,6,1,1,0,0,0,0,1,0,0,0,1
12456,19,0,13.19662341,0,0,4,103,65,3,0,1,0,0,0,0,0,1,0,0
12457,24,0,0.76685864,0,1,4,139,13,38,0,1,0,0,0,0,0,0,1,1
12458,42,1,21.23226638,0,0,19,52,43,2,1,0,0,0,1,0,0,0,0,1
12459,35,1,6.127584311,0,0,1,117,52,34,0,0,1,0,0,0,1,0,0,0
12460,21,1,9.864140162,1,0,14,77,15,29,1,0,0,0,0,1,0,0,0,1
12461,17,1,9.451701796,0,0,4,16,69,24,1,0,0,0,0,0,0,0,1,0
12462,34,0,5.572377809,0,0,4,57,16,48,1,0,0,0,0,0,0,0,1,0
12463,33,1,16.72482334,0,2,18,98,25,8,0,1,0,0,0,0,0,1,0,2
12464,49,1,13.157956,1,2,3,123,44,2,0,1,0,0,1,0,0,0,0,1
12465,18,0,5.703504666,1,0,7,126,58,40,1,0,0,0,1,0,0,0,0,1
12466,19,0,21.71408373,0,1,8,92,94,1,0,0,0,1,0,1,0,0,0,1
12467,15,1,9.938754187,0,1,5,129,54,35,1,0,0,0,1,0,0,0,0,1
12468,18,1,11.44536783,0,2,2,137,33,19,1,0,0,0,1,0,0,0,0,0
12469,26,1,11.16247815,0,0,18,171,96,46,1,0,0,0,0,1,0,0,0,0
12470,41,1,1.65012047,1,1,3,104,27,48,1,0,0,0,0,0,0,0,1,1
12471,37,1,1.981149434,0,0,4,81,86,28,0,0,0,1,0,0,0,0,1,1
12472,39,1,19.51175226,0,0,8,96,41,9,0,1,0,0,0,0,1,0,0,1
12473,35,1,19.24705144,0,0,11,149,25,16,0,0,1,0,0,1,0,0,0,2
12474,38,1,17.82410371,1,1,5,17,86,28,0,1,0,0,0,1,0,0,0,0
12475,39,1,19.38915878,0,2,14,118,66,29,0,1,0,0,0,0,1,0,0,2
12476,46,0,6.218622371,0,2,10,15,95,12,0,0,0,1,0,0,1,0,0,0
12477,46,1,22.56034421,0,0,18,175,59,10,1,0,0,0,1,0,0,0,0,2
12478,19,0,1.108042153,1,2,9,86,30,4,1,0,0,0,0,1,0,0,0,1
12479,30,1,13.11162556,0,0,6,104,24,18,1,0,0,0,0,0,0,1,0,1
12480,47,0,13.40296888,0,2,16,25,88,6,1,0,0,0,0,1,0,0,0,2
12481,35,1,10.64343791,0,1,16,84,58,28,0,1,0,0,1,0,0,0,0,2
12482,23,1,17.16042155,1,1,4,162,3,21,1,0,0,0,0,1,0,0,0,1
12483,20,0,7.707203322,0,0,1,63,79,46,0,0,1,0,1,0,0,0,0,0
12484,49,0,8.05680691,0,1,14,108,72,22,1,0,0,0,0,1,0,0,0,2
12485,36,0,1.966738508,0,2,18,51,44,18,1,0,0,0,1,0,0,0,0,1
12486,19,0,23.8705887,1,2,5,179,79,39,0,0,1,0,0,0,1,0,0,1
12487,37,1,15.38139423,0,2,6,28,74,19,0,1,0,0,1,0,0,0,0,0
12488,31,1,12.80870935,0,2,5,134,38,17,0,0,1,0,0,0,0,0,1,1
12489,26,1,1.90003642,0,2,13,166,88,47,1,0,0,0,0,1,0,0,0,2
12490,37,1,6.831716076,0,2,7,122,50,30,1,0,0,0,0,1,0,0,0,1
12491,30,0,13.46650873,0,0,0,76,67,7,0,0,1,0,0,1,0,0,0,0
12492,17,1,17.46406619,0,0,9,175,63,31,0,0,1,0,0,0,1,0,0,2
12493,44,0,13.672195,0,0,6,140,77,45,1,0,0,0,0,0,0,0,1,1
12494,36,1,23.12803583,0,1,13,48,66,14,1,0,0,0,0,0,1,0,0,1
12495,23,1,6.228920322,0,2,13,43,59,14,1,0,0,0,0,0,0,1,0,1
12496,43,1,20.03043763,0,2,14,141,16,25,0,0,1,0,0,0,0,1,0,2
12497,37,1,17.17266598,1,0,16,22,29,48,0,1,0,0,1,0,0,0,0,1
12498,27,0,1.471320965,0,0,1,83,18,13,0,1,0,0,0,0,0,1,0,0
12499,46,0,8.435796323,0,0,14,109,24,7,0,0,1,0,1,0,0,0,0,2
12500,37,1,23.95444761,0,2,16,80,81,16,0,0,0,1,0,0,1,0,0,1
12501,31,0,3.497916465,0,1,17,41,6,5,0,0,1,0,0,0,1,0,0,1
12502,35,0,3.434206572,0,2,9,106,78,36,0,1,0,0,1,0,0,0,0,1
12503,16,0,13.92565258,1,0,10,129,40,31,1,0,0,0,0,0,0,1,0,1
12504,20,1,18.34109517,0,0,11,99,14,35,0,0,1,0,1,0,0,0,0,1
12505,32,1,0.657578211,0,1,16,137,23,33,1,0,0,0,0,1,0,0,0,2
12506,44,1,6.263153968,0,1,8,145,20,13,0,0,1,0,0,0,0,0,1,1
12507,36,1,11.05553846,0,0,2,88,86,44,1,0,0,0,0,0,1,0,0,2
12508,47,1,16.38284797,0,0,3,168,90,34,1,0,0,0,0,0,1,0,0,1
12509,44,1,7.728503787,0,1,2,155,54,26,1,0,0,0,1,0,0,0,0,1
12510,31,0,12.64531183,0,1,18,139,62,16,1,0,0,0,0,0,1,0,0,2
12511,46,1,9.853095734,0,1,7,15,50,2,1,0,0,0,1,0,0,0,0,0
12512,28,0,12.52664798,1,1,2,94,48,27,1,0,0,0,0,0,0,1,0,0
12513,24,0,16.26880055,0,0,11,166,35,11,1,0,0,0,1,0,0,0,0,2
12514,48,0,16.67426693,0,1,18,145,34,29,1,0,0,0,0,0,1,0,0,2
12515,23,1,4.698750502,0,0,4,72,91,46,0,0,1,0,1,0,0,0,0,1
12516,42,1,9.037735797,0,0,17,22,85,0,1,0,0,0,1,0,0,0,0,1
12517,25,1,6.691438795,0,0,5,142,64,14,1,0,0,0,0,1,0,0,0,1
12518,28,1,8.498013923,0,1,0,43,72,46,0,1,0,0,0,0,0,1,0,0
12519,33,0,8.482838641,1,1,1,72,50,20,0,0,1,0,0,1,0,0,0,0
12520,29,1,0.991718864,1,1,9,87,41,7,1,0,0,0,0,0,0,0,1,2
12521,42,1,19.89366468,0,1,18,89,27,24,1,0,0,0,1,0,0,0,0,2
12522,38,1,10.00272327,0,0,3,156,83,20,0,0,1,0,0,0,0,0,1,1
12523,22,1,21.60221336,0,1,5,146,70,23,1,0,0,0,1,0,0,0,0,1
12524,23,0,15.74658775,1,0,5,111,30,33,0,0,1,0,1,0,0,0,0,1
12525,47,0,22.08989993,1,2,19,72,78,36,0,1,0,0,0,0,0,0,1,2
12526,47,1,22.25280136,0,1,13,104,37,33,0,1,0,0,0,0,1,0,0,1
12527,33,1,0.779662002,1,0,1,39,23,48,0,1,0,0,0,0,1,0,0,0
12528,17,0,10.78784748,0,2,12,72,81,17,1,0,0,0,0,0,1,0,0,1
12529,24,0,5.60003057,0,1,14,66,90,46,1,0,0,0,1,0,0,0,0,1
12530,15,0,7.949433515,0,0,6,39,53,32,1,0,0,0,0,0,1,0,0,0
12531,43,1,3.927140937,0,0,3,24,11,0,0,1,0,0,1,0,0,0,0,0
12532,48,1,0.739573554,1,0,3,160,37,10,0,0,0,1,0,0,1,0,0,1
12533,27,1,8.815310084,0,0,18,50,80,7,1,0,0,0,0,1,0,0,0,1
12534,15,0,18.19978764,0,0,11,43,30,32,1,0,0,0,0,0,1,0,0,1
12535,48,0,22.0671859,0,2,6,105,45,23,0,1,0,0,0,1,0,0,0,1
12536,43,1,12.97856214,0,1,5,94,86,12,1,0,0,0,1,0,0,0,0,1
12537,27,1,2.74512962,0,0,16,144,9,47,1,0,0,0,0,0,0,1,0,2
12538,43,0,10.43062363,0,1,0,170,7,15,0,0,0,1,1,0,0,0,0,0
12539,38,0,16.99501326,0,0,6,17,6,10,0,0,0,1,0,0,0,1,0,0
12540,40,0,10.83700113,0,2,9,143,14,14,0,0,1,0,0,0,0,1,0,1
12541,31,0,5.183268731,1,0,15,170,75,12,1,0,0,0,0,1,0,0,0,2
12542,21,1,17.84178851,0,0,16,179,66,41,1,0,0,0,0,0,0,1,0,1
12543,27,1,19.1363981,1,2,1,83,60,32,0,1,0,0,0,0,1,0,0,0
12544,19,0,18.03098596,0,0,9,73,75,16,1,0,0,0,0,0,0,0,1,1
12545,40,0,13.41464489,0,0,15,167,3,3,1,0,0,0,1,0,0,0,0,2
12546,17,1,15.17202847,0,0,12,110,95,23,0,1,0,0,1,0,0,0,0,2
12547,21,1,16.06291591,0,0,14,34,96,28,0,0,1,0,0,1,0,0,0,1
12548,15,0,22.12270759,0,2,17,32,17,3,0,1,0,0,0,0,0,0,1,1
12549,31,1,3.789897259,0,1,7,104,49,14,1,0,0,0,0,0,0,1,0,1
12550,39,1,13.62632521,0,0,10,141,70,22,0,1,0,0,0,0,1,0,0,2
12551,17,0,11.84411546,1,1,11,114,85,15,0,1,0,0,0,0,1,0,0,1
12552,29,0,5.392303996,1,0,15,127,94,17,1,0,0,0,0,1,0,0,0,2
12553,43,0,23.81678421,0,0,19,61,90,45,0,1,0,0,1,0,0,0,0,1
12554,46,1,19.03993607,1,2,17,116,17,49,0,1,0,0,0,0,1,0,0,2
12555,40,1,6.735372865,1,2,19,152,48,44,1,0,0,0,0,0,1,0,0,2
12556,30,1,19.07669762,0,2,7,40,13,45,0,1,0,0,0,0,0,1,0,0
12557,39,0,5.952015782,0,0,10,31,8,18,1,0,0,0,0,0,0,0,1,0
12558,42,0,6.727211922,0,0,17,61,50,42,0,0,1,0,0,0,0,0,1,1
12559,23,1,21.3475905,1,1,16,144,36,23,0,1,0,0,0,0,0,0,1,2
12560,15,1,21.66310667,0,0,7,55,13,0,0,1,0,0,0,0,0,0,1,1
12561,43,1,19.54743557,1,0,4,52,18,36,1,0,0,0,0,0,0,1,0,0
12562,36,1,23.87832406,0,0,13,91,84,45,0,0,0,1,0,0,0,0,1,1
12563,30,1,2.647144926,0,2,8,17,71,6,0,0,0,1,0,0,1,0,0,0
12564,21,0,12.89900018,0,1,3,153,19,44,1,0,0,0,0,0,0,0,1,1
12565,28,0,11.14033659,0,0,1,92,77,37,0,0,0,1,0,0,1,0,0,0
12566,43,0,14.44968467,0,0,2,81,3,24,0,1,0,0,0,0,0,1,0,0
12567,33,0,14.64754783,1,1,13,87,97,7,0,0,1,0,0,1,0,0,0,1
12568,33,1,15.11276423,0,1,2,164,76,46,1,0,0,0,0,1,0,0,0,1
12569,16,0,7.440381968,0,2,1,134,35,13,1,0,0,0,1,0,0,0,0,0
12570,29,1,1.216031969,0,1,10,173,1,38,0,1,0,0,0,1,0,0,0,2
12571,17,1,8.226290728,0,2,8,12,9,21,1,0,0,0,1,0,0,0,0,0
12572,25,1,17.18330695,0,0,18,27,5,33,0,0,1,0,0,0,1,0,0,1
12573,44,1,9.057150791,0,0,13,55,7,24,0,0,1,0,0,0,0,0,1,1
12574,32,1,12.629162,0,0,14,13,7,9,0,0,1,0,0,0,1,0,0,0
12575,16,1,23.67419073,0,0,12,49,26,25,1,0,0,0,0,0,1,0,0,1
12576,46,1,17.42352,0,0,19,134,74,25,0,1,0,0,0,0,1,0,0,2
12577,22,0,22.12098471,1,0,3,20,17,21,1,0,0,0,0,1,0,0,0,0
12578,36,1,9.156266959,0,0,19,40,90,28,0,0,0,1,0,0,1,0,0,1
12579,20,1,13.37586765,0,0,19,144,16,41,0,1,0,0,0,1,0,0,0,2
12580,26,0,5.182788743,1,1,2,31,84,2,1,0,0,0,0,0,1,0,0,2
12581,29,0,10.02576616,0,1,5,45,96,25,0,1,0,0,0,0,0,1,0,1
12582,42,1,5.694310135,1,1,19,54,49,44,1,0,0,0,0,1,0,0,0,1
12583,32,1,12.99628438,0,1,16,72,25,0,1,0,0,0,1,0,0,0,0,1
12584,16,0,14.00562993,1,2,11,59,45,20,1,0,0,0,0,0,0,0,1,1
12585,27,1,4.245407903,0,1,14,89,33,25,0,0,1,0,0,0,0,0,1,1
12586,29,1,20.77848809,1,0,10,152,65,32,0,1,0,0,1,0,0,0,0,2
12587,34,1,4.761795156,0,0,15,44,73,7,1,0,0,0,0,1,0,0,0,1
12588,43,0,10.39122882,0,1,16,164,19,46,1,0,0,0,0,1,0,0,0,2
12589,43,1,3.913274851,1,0,9,15,85,21,0,1,0,0,0,0,0,1,0,0
12590,17,1,4.498901327,0,0,4,127,24,31,0,1,0,0,0,0,1,0,0,1
12591,33,1,11.72102147,0,0,15,13,39,38,1,0,0,0,0,0,0,1,0,0
12592,17,0,14.581282,1,1,18,177,8,15,0,1,0,0,0,0,0,0,1,2
12593,28,0,1.777754888,0,2,2,21,23,23,1,0,0,0,1,0,0,0,0,0
12594,18,0,3.104313267,0,0,18,162,16,24,0,0,0,1,0,0,0,1,0,2
12595,25,1,8.14470637,0,0,11,122,31,18,1,0,0,0,0,0,0,0,1,1
12596,45,0,1.90728284,0,1,3,120,84,18,0,0,0,1,1,0,0,0,0,2
12597,46,1,16.62616392,0,1,3,51,43,19,0,1,0,0,0,0,0,1,0,0
12598,41,1,21.66931412,0,0,14,82,16,34,0,0,1,0,0,0,1,0,0,1
12599,44,0,17.03029682,0,0,9,151,92,40,0,1,0,0,0,1,0,0,0,2
12600,16,0,14.24422153,0,0,8,24,73,25,0,0,1,0,0,1,0,0,0,0
12601,23,0,22.69237544,0,1,6,79,2,8,1,0,0,0,0,0,1,0,0,1
12602,42,0,9.30046052,0,0,18,171,72,33,1,0,0,0,1,0,0,0,0,2
12603,45,1,0.415512439,0,0,6,46,69,22,1,0,0,0,0,0,0,0,1,1
12604,48,1,2.004280964,0,1,4,58,58,37,1,0,0,0,0,0,0,0,1,1
12605,29,1,21.87105216,0,0,0,172,7,20,0,0,0,1,0,0,0,1,0,0
12606,39,1,23.31618283,1,2,10,179,72,45,1,0,0,0,0,0,0,1,0,2
12607,22,0,1.429571023,1,2,18,117,1,36,0,0,0,1,1,0,0,0,0,2
12608,23,1,22.05099711,0,1,0,92,48,25,0,1,0,0,0,0,0,0,1,0
12609,46,0,3.926334706,0,1,19,93,82,21,0,0,1,0,0,1,0,0,0,2
12610,31,1,8.79213445,0,1,17,75,42,48,1,0,0,0,0,0,1,0,0,2
12611,49,1,18.08433084,0,0,5,29,84,26,1,0,0,0,0,0,1,0,0,0
12612,33,1,9.538921885,1,2,7,96,66,43,1,0,0,0,0,0,0,0,1,1
12613,43,0,18.63173467,0,1,5,135,11,0,0,1,0,0,0,0,0,0,1,1
12614,21,0,16.27677456,0,2,8,91,35,24,0,0,0,1,0,0,1,0,0,1
12615,42,0,22.36851037,0,0,7,165,70,48,1,0,0,0,0,0,0,1,0,1
12616,23,0,10.56092231,1,2,13,60,72,28,0,0,1,0,0,0,0,1,0,1
12617,42,0,12.3479317,1,2,19,63,80,37,1,0,0,0,0,1,0,0,0,1
12618,20,0,18.49125184,0,2,8,167,47,0,0,0,0,1,0,0,0,0,1,1
12619,43,1,23.3209224,1,1,0,62,71,48,0,0,1,0,0,1,0,0,0,0
12620,31,1,8.671149809,0,0,13,109,46,8,1,0,0,0,0,1,0,0,0,2
12621,30,1,22.48483365,1,1,16,65,92,43,0,0,1,0,0,0,0,1,0,1
12622,37,0,16.47604917,0,1,5,89,19,40,0,0,1,0,1,0,0,0,0,1
12623,45,0,21.655238,1,0,13,95,1,49,0,0,1,0,0,0,0,0,1,1
12624,17,0,6.463060299,0,0,0,68,42,17,1,0,0,0,0,0,0,0,1,0
12625,35,1,17.20785615,0,0,17,62,4,28,0,0,1,0,0,0,0,0,1,1
12626,40,1,10.19362609,0,0,4,21,55,11,1,0,0,0,0,1,0,0,0,0
12627,36,1,9.966245362,0,2,18,27,31,18,0,1,0,0,1,0,0,0,0,1
12628,26,1,3.885375143,0,0,5,97,93,13,1,0,0,0,1,0,0,0,0,1
12629,27,1,6.944505552,0,0,14,31,38,12,0,1,0,0,0,0,1,0,0,1
12630,25,1,19.11706892,1,0,12,31,92,15,0,0,0,1,1,0,0,0,0,1
12631,30,0,14.96926543,0,0,5,158,22,4,1,0,0,0,0,0,0,1,0,1
12632,22,1,5.8667411,1,1,17,131,87,48,0,0,1,0,1,0,0,0,0,2
12633,16,0,19.43510696,0,2,2,126,40,31,0,1,0,0,0,0,1,0,0,0
12634,44,0,22.8136531,0,0,13,120,35,0,1,0,0,0,0,0,0,1,0,2
12635,44,1,10.17804907,0,1,1,80,10,35,1,0,0,0,0,0,1,0,0,0
12636,26,1,23.07201156,0,1,8,10,58,16,0,1,0,0,0,0,0,0,1,0
12637,24,0,5.091934197,1,1,19,40,28,43,1,0,0,0,1,0,0,0,0,1
